,DateOnly,EC_Sum,Date,Temp_Max,Temp_Min,Temp_Avg
330,2012-11-26,62399.4400003,2012-11-26 00:00:00,10.69,7.17,8.93
331,2012-11-27,62674.593995699994,2012-11-27 00:00:00,8.47,6.42,7.445
332,2012-11-28,65200.07699460001,2012-11-28 00:00:00,6.89,3.45,5.17
333,2012-11-29,65850.7020037,2012-11-29 00:00:00,5.84,1.63,3.735
334,2012-11-30,67130.0199976,2012-11-30 00:00:00,4.37,-0.89,1.74
335,2012-12-01,71674.43199710001,2012-12-01 00:00:00,12.4,5.08,8.74
336,2012-12-02,74855.2300072,2012-12-02 00:00:00,4.84,-4.46,0.18999999999999995
337,2012-12-03,66690.051002,2012-12-03 00:00:00,13.86,5.43,9.645
338,2012-12-04,67019.07699510001,2012-12-04 23:00:00,12.02,3.97,7.995
339,2012-12-05,68475.15499610001,2012-12-05 23:00:00,16.26,5.49,10.875
340,2012-12-06,70662.7410071,2012-12-06 23:00:00,17.51,7.54,12.525
341,2012-12-07,69842.81000190001,2012-12-07 23:00:00,19.26,14.21,16.735
342,2012-12-08,69852.86499579999,2012-12-08 23:00:00,22.68,15.26,18.97
343,2012-12-09,72870.0290026,2012-12-09 23:00:00,17.64,8.62,13.129999999999999
344,2012-12-10,68354.30198640001,2012-12-10 23:00:00,11.53,6.41,8.969999999999999
345,2012-12-11,64119.733994400005,2012-12-11 00:00:00,12.18,4.52,8.35
346,2012-12-12,66211.86500719999,2012-12-12 00:00:00,1.8,-3.83,-1.0150000000000001
347,2012-12-13,72627.6840052,2012-12-13 00:00:00,1.58,-1.35,0.11499999999999999
348,2012-12-14,71434.5460027,2012-12-14 00:00:00,10.34,1.93,6.135
349,2012-12-15,67886.1569996,2012-12-15 00:00:00,11.17,6.91,9.04
350,2012-12-16,69199.04599700001,2012-12-16 00:00:00,9.82,5.32,7.57
351,2012-12-17,65160.3609988,2012-12-17 00:00:00,9.1,5.62,7.359999999999999
352,2012-12-18,64700.2699985,2012-12-18 00:00:00,7.96,4.66,6.3100000000000005
353,2012-12-19,67570.42098990001,2012-12-19 00:00:00,7.44,3.07,5.255
354,2012-12-20,66577.3299992,2012-12-20 00:00:00,9.57,6.53,8.05
355,2012-12-21,63573.40300010001,2012-12-21 00:00:00,9.69,6.3,7.994999999999999
356,2012-12-22,66407.0759981,2012-12-22 00:00:00,13.07,6.04,9.555
357,2012-12-23,64634.030998,2012-12-23 00:00:00,13.08,9.34,11.21
358,2012-12-24,64588.2909946,2012-12-24 00:00:00,12.3,7.57,9.935
359,2012-12-25,67942.5450004,2012-12-25 00:00:00,9.14,6.46,7.800000000000001
360,2012-12-26,63482.89699840001,2012-12-26 00:00:00,10.18,4.83,7.505
361,2012-12-27,64431.9479985,2012-12-27 00:00:00,7.97,6.42,7.195
362,2012-12-28,63875.9900059,2012-12-28 00:00:00,12.34,5.45,8.895
363,2012-12-29,63133.248994199996,2012-12-29 00:00:00,11.97,7.28,9.625
364,2012-12-30,64478.4279925,2012-12-30 00:00:00,10.9,5.44,8.17
365,2012-12-31,64903.698995,2012-12-31 00:00:00,9.24,4.22,6.73
366,2013-01-01,64551.41100110001,2013-01-01 00:00:00,7.49,3.31,5.4
367,2013-01-02,65321.542998499994,2013-01-02 00:00:00,8.03,4.16,6.095
368,2013-01-03,61949.79499750001,2013-01-03 00:00:00,6.62,2.58,4.6
369,2013-01-04,61969.438997100006,2013-01-04 23:00:00,7.71,0.04,3.875
370,2013-01-05,63669.39999789999,2013-01-05 23:00:00,16.96,5.43,11.195
371,2013-01-06,67109.30699760001,2013-01-06 23:00:00,18.83,9.72,14.274999999999999
372,2013-01-07,63183.838000799995,2013-01-07 23:00:00,17.5,11.84,14.67
373,2013-01-08,61044.899999199995,2013-01-08 23:00:00,24.64,17.41,21.025
374,2013-01-09,60835.630000100005,2013-01-09 23:00:00,24.94,11.88,18.41
375,2013-01-10,65385.546996,2013-01-10 23:00:00,19.02,13.62,16.32
376,2013-01-11,65248.894000299995,2013-01-11 00:00:00,13.97,11.48,12.725000000000001
377,2013-01-12,70827.9249979,2013-01-12 00:00:00,9.42,2.43,5.925
378,2013-01-13,74293.72399659999,2013-01-13 00:00:00,3.48,1.04,2.26
379,2013-01-14,70611.1339967,2013-01-14 00:00:00,2.94,-0.41,1.265
380,2013-01-15,70084.3970048,2013-01-15 00:00:00,2.38,-0.83,0.7749999999999999
381,2013-01-16,71114.2439886,2013-01-16 00:00:00,-0.06,-2.32,-1.19
382,2013-01-17,72097.8859961,2013-01-17 00:00:00,2.88,-3.86,-0.49
383,2013-01-18,75018.78700180001,2013-01-18 00:00:00,1.33,-1.93,-0.29999999999999993
384,2013-01-19,79915.4929971,2013-01-19 00:00:00,0.85,-0.65,0.09999999999999998
385,2013-01-20,81471.3820026,2013-01-20 00:00:00,0.08,-1.45,-0.6849999999999999
386,2013-01-21,73969.91899150002,2013-01-21 00:00:00,1.17,-1.98,-0.405
387,2013-01-22,73311.23199839999,2013-01-22 00:00:00,2.82,-3.73,-0.45500000000000007
388,2013-01-23,72229.90999320001,2013-01-23 00:00:00,2.82,1.38,2.0999999999999996
389,2013-01-24,72510.5720056,2013-01-24 00:00:00,2.23,-0.11,1.06
390,2013-01-25,72569.3789891,2013-01-25 00:00:00,2.98,-1.19,0.895
391,2013-01-26,69318.6059977,2013-01-26 00:00:00,7.56,2.37,4.965
392,2013-01-27,70207.78399420001,2013-01-27 00:00:00,10.26,4.72,7.49
393,2013-01-28,66931.7049936,2013-01-28 00:00:00,10.54,3.02,6.779999999999999
394,2013-01-29,61332.27899870001,2013-01-29 00:00:00,13.09,9.76,11.425
395,2013-01-30,59659.1879924,2013-01-30 00:00:00,12.56,7.51,10.035
396,2013-01-31,61077.1279985,2013-01-31 00:00:00,9.94,7.12,8.53
397,2013-02-01,62628.07500220001,2013-02-01 00:00:00,10.82,3.31,7.065
398,2013-02-02,66902.6890022,2013-02-02 00:00:00,5.56,1.48,3.5199999999999996
399,2013-02-03,71696.00200040001,2013-02-03 00:00:00,4.69,0.63,2.66
400,2013-02-04,62921.3460073,2013-02-04 23:00:00,4.09,0.48,2.285
401,2013-02-05,65045.82000420001,2013-02-05 23:00:00,19.71,4.48,12.095
402,2013-02-06,66313.0129919,2013-02-06 23:00:00,18.66,7.24,12.95
403,2013-02-07,65654.2029971,2013-02-07 23:00:00,19.69,14.31,17.0
404,2013-02-08,65534.5579937,2013-02-08 23:00:00,23.17,15.36,19.265
