HouseID,DateOnly,EC
MAC000035,2012-08-12,11.921
MAC000035,2012-08-13,16.909000000000002
MAC000035,2012-08-14,9.727
MAC000035,2012-08-15,15.232000000000003
MAC000035,2012-08-16,16.332
MAC000035,2012-08-17,13.133999999999997
MAC000035,2012-08-18,24.082000100000005
MAC000035,2012-08-19,12.033000000000003
MAC000035,2012-08-20,15.352999999999996
MAC000035,2012-08-21,26.6789999
MAC000035,2012-08-22,13.507999900000005
MAC000035,2012-08-23,16.653000000000002
MAC000035,2012-08-24,16.623000000000008
MAC000035,2012-08-25,7.5809999999999995
MAC000035,2012-08-26,6.897000000000001
MAC000035,2012-08-27,6.591
MAC000035,2012-08-28,6.616
MAC000035,2012-08-29,8.556
MAC000035,2012-08-30,19.099000000000004
MAC000035,2012-08-31,14.6579999
MAC000035,2012-09-01,10.284000000000002
MAC000035,2012-09-02,12.072
MAC000035,2012-09-03,17.848000000000003
MAC000035,2012-09-04,14.821000000000003
MAC000035,2012-09-05,16.308000000000007
MAC000035,2012-09-06,17.708000000000002
MAC000035,2012-09-07,17.985999999999997
MAC000035,2012-09-08,15.937999999999995
MAC000035,2012-09-09,30.212000199999995
MAC000035,2012-09-10,18.31
MAC000035,2012-09-11,16.328
MAC000035,2012-09-12,17.477000000000004
MAC000035,2012-09-13,21.3199999
MAC000035,2012-09-14,15.805999899999998
MAC000035,2012-09-15,14.085999999999999
MAC000035,2012-09-16,31.966999899999998
MAC000035,2012-09-17,22.9609999
MAC000035,2012-09-18,25.066999899999995
MAC000035,2012-09-19,23.224
MAC000035,2012-09-20,32.4249999
MAC000035,2012-09-21,20.180999999999997
MAC000035,2012-09-22,22.310000100000003
MAC000035,2012-09-23,23.003999900000004
MAC000035,2012-09-24,25.782000099999998
MAC000035,2012-09-25,19.035999999999998
MAC000035,2012-09-26,19.073
MAC000035,2012-09-27,24.621999900000006
MAC000035,2012-09-28,18.540999999999993
MAC000035,2012-09-29,15.394999999999996
MAC000035,2012-09-30,24.354
MAC000035,2012-10-01,18.535999999999998
MAC000035,2012-10-02,19.337
MAC000035,2012-10-03,12.526
MAC000035,2012-10-04,24.444000099999997
MAC000035,2012-10-05,15.601
MAC000035,2012-10-06,20.496999900000002
MAC000035,2012-10-07,19.381000000000004
MAC000035,2012-10-08,18.942999999999994
MAC000035,2012-10-09,27.4669999
MAC000035,2012-10-10,20.085999999999995
MAC000035,2012-10-11,24.509999999999994
MAC000035,2012-10-12,14.953999999999999
MAC000035,2012-10-13,21.506999899999997
MAC000035,2012-10-14,31.932000000000006
MAC000035,2012-10-15,18.636000000000006
MAC000035,2012-10-16,16.6219999
MAC000035,2012-10-17,19.018000000000004
MAC000035,2012-10-18,26.73499989999999
MAC000035,2012-10-19,17.558
MAC000035,2012-10-20,16.33
MAC000035,2012-10-21,34.744000400000004
MAC000035,2012-10-22,23.745000200000003
MAC000035,2012-10-23,16.268000000000004
MAC000035,2012-10-24,16.327999999999996
MAC000035,2012-10-25,22.832
MAC000035,2012-10-26,31.4120001
MAC000035,2012-10-27,49.87599959999999
MAC000035,2012-10-28,39.21199990000001
MAC000035,2012-10-29,21.936999799999995
MAC000035,2012-10-30,17.787000000000006
MAC000035,2012-10-31,17.482000000000006
MAC000035,2012-11-01,15.744000100000003
MAC000035,2012-11-02,26.850999999999996
MAC000035,2012-11-03,26.276
MAC000035,2012-11-04,25.464999900000002
MAC000035,2012-11-05,28.188000199999998
MAC000035,2012-11-06,28.9060001
MAC000035,2012-11-07,25.930999799999995
MAC000035,2012-11-08,34.2110001
MAC000035,2012-11-09,27.568999999999992
MAC000035,2012-11-10,16.139999999999997
MAC000035,2012-11-11,12.141
MAC000035,2012-11-12,18.456999800000002
MAC000035,2012-11-13,20.480000000000004
MAC000035,2012-11-14,20.974
MAC000035,2012-11-15,25.2579998
MAC000035,2012-11-16,18.2989998
MAC000035,2012-11-17,15.05
MAC000035,2012-11-18,44.29999990000001
MAC000035,2012-11-19,22.846000000000004
MAC000035,2012-11-20,14.981999999999998
MAC000035,2012-11-21,28.118
MAC000035,2012-11-22,20.179000000000002
MAC000035,2012-11-23,29.593999999999998
MAC000035,2012-11-24,27.4079999
MAC000035,2012-11-25,21.533
MAC000035,2012-11-26,32.966000099999995
MAC000035,2012-11-28,20.957
MAC000035,2012-11-29,53.88699999999999
MAC000035,2012-11-30,44.971999999999994
MAC000035,2012-12-01,26.659000100000004
MAC000035,2012-12-02,26.57400000000001
MAC000035,2012-12-03,22.751
MAC000035,2012-12-04,26.340999999999998
MAC000035,2012-12-05,35.089999899999995
MAC000035,2012-12-06,20.463999999999995
MAC000035,2012-12-07,39.3649999
MAC000035,2012-12-08,22.966000000000005
MAC000035,2012-12-09,28.1049999
MAC000035,2012-12-10,28.276999999999997
MAC000035,2012-12-11,34.974000000000004
MAC000035,2012-12-12,29.402000100000002
MAC000035,2012-12-13,36.45399990000001
MAC000035,2012-12-14,17.304999999999996
MAC000035,2012-12-15,17.221999999999998
MAC000035,2012-12-16,21.69799999999999
MAC000035,2012-12-17,27.027
MAC000035,2012-12-18,33.9209999
MAC000035,2012-12-19,12.617000000000004
MAC000035,2012-12-20,28.093000000000004
MAC000035,2012-12-21,39.5269999
MAC000035,2012-12-22,24.84599989999999
MAC000035,2012-12-23,12.629
MAC000035,2012-12-24,18.907999900000004
MAC000035,2012-12-25,20.669
MAC000035,2012-12-26,14.2049999
MAC000035,2012-12-27,14.576
MAC000035,2012-12-28,20.815
MAC000035,2012-12-29,24.462999800000002
MAC000035,2012-12-30,11.965
MAC000035,2012-12-31,24.3799998
MAC000035,2013-01-01,24.572000000000003
MAC000035,2013-01-02,11.587000000000003
MAC000035,2013-01-03,18.68
MAC000035,2013-01-04,21.2899999
MAC000035,2013-01-05,34.6009999
MAC000035,2013-01-06,15.295000000000002
MAC000035,2013-01-07,33.00099999999999
MAC000035,2013-01-08,16.6370001
MAC000035,2013-01-09,11.130000000000003
MAC000035,2013-01-10,26.0920001
MAC000035,2013-01-11,39.649000099999995
MAC000035,2013-01-12,23.466000099999995
MAC000035,2013-01-13,24.588000000000005
MAC000035,2013-01-14,24.6120001
MAC000035,2013-01-15,33.8960001
MAC000035,2013-01-16,36.258999799999984
MAC000035,2013-01-17,51.467000399999996
MAC000035,2013-01-18,42.70000000000001
MAC000035,2013-01-19,37.0089999
MAC000035,2013-01-20,45.88700000000001
MAC000035,2013-01-21,47.128000000000014
MAC000035,2013-01-22,51.019000000000005
MAC000035,2013-01-23,39.73199999999999
MAC000035,2013-01-24,30.223999999999997
MAC000035,2013-01-25,52.140999900000004
MAC000035,2013-01-26,41.0129999
MAC000035,2013-01-27,28.797000000000004
MAC000035,2013-01-28,42.63000010000002
MAC000035,2013-01-29,32.609000200000004
MAC000035,2013-01-30,12.735
MAC000035,2013-01-31,29.815000100000002
MAC000035,2013-02-01,30.259999999999998
MAC000035,2013-02-02,19.669
MAC000035,2013-02-03,24.546999999999993
MAC000035,2013-02-04,18.397
MAC000035,2013-02-05,19.533999899999998
MAC000035,2013-02-06,20.760999999999996
MAC000035,2013-02-07,39.25999989999998
MAC000035,2013-02-08,36.197999900000006
MAC000035,2013-02-09,34.6629999
MAC000035,2013-02-10,37.1110001
MAC000035,2013-02-11,50.46299999999999
MAC000035,2013-02-12,37.609
MAC000035,2013-02-13,46.8810001
MAC000035,2013-02-14,34.011000200000005
MAC000035,2013-02-15,29.1300001
MAC000035,2013-02-16,21.819999799999998
MAC000035,2013-02-17,11.943999999999997
MAC000035,2013-02-18,23.442999999999998
MAC000035,2013-02-19,30.97999980000001
MAC000035,2013-02-20,29.464
MAC000035,2013-02-21,37.497000299999996
MAC000035,2013-02-22,33.277999900000005
MAC000035,2013-02-23,33.1859998
MAC000035,2013-02-24,34.28200030000001
MAC000035,2013-02-25,30.285999999999994
MAC000035,2013-02-26,36.1590001
MAC000035,2013-02-27,58.57100020000001
MAC000035,2013-02-28,29.3400001
MAC000035,2013-03-01,40.8230002
MAC000035,2013-03-02,38.946
MAC000035,2013-03-03,39.812
MAC000035,2013-03-04,32.2240001
MAC000035,2013-03-05,32.401
MAC000035,2013-03-06,32.782000000000004
MAC000035,2013-03-07,21.579999899999997
MAC000035,2013-03-08,38.41199990000001
MAC000035,2013-03-09,19.778
MAC000035,2013-03-10,31.512
MAC000035,2013-03-11,42.695
MAC000035,2013-03-12,47.51299989999998
MAC000035,2013-03-13,42.69799989999999
MAC000035,2013-03-14,45.52899979999999
MAC000035,2013-03-15,36.9879998
MAC000035,2013-03-16,19.75
MAC000035,2013-03-17,25.770999999999997
MAC000035,2013-03-18,36.1309998
MAC000035,2013-03-19,42.47600009999999
MAC000035,2013-03-20,37.32499990000001
MAC000035,2013-03-21,30.394000000000005
MAC000035,2013-03-22,30.961
MAC000035,2013-03-23,39.9489999
MAC000035,2013-03-24,26.023000000000007
MAC000035,2013-03-25,51.32599940000001
MAC000035,2013-03-26,42.94600010000001
MAC000035,2013-03-27,42.26399990000001
MAC000035,2013-03-28,32.495
MAC000035,2013-03-29,29.04800000000001
MAC000035,2013-03-30,27.349000000000004
MAC000035,2013-03-31,33.1840002
MAC000035,2013-04-01,29.064999899999993
MAC000035,2013-04-02,52.911999900000005
MAC000035,2013-04-03,34.922999900000015
MAC000035,2013-04-04,29.802000100000004
MAC000035,2013-04-05,32.61000009999999
MAC000035,2013-04-06,30.67200000000001
MAC000035,2013-04-07,28.535
MAC000035,2013-04-08,33.2280001
MAC000035,2013-04-09,34.837999899999986
MAC000035,2013-04-10,28.312000000000005
MAC000035,2013-04-11,36.37199989999999
MAC000035,2013-04-12,18.758000000000003
MAC000035,2013-04-13,8.759999999999998
MAC000035,2013-04-14,11.816999999999998
MAC000035,2013-04-15,15.191999900000003
MAC000035,2013-04-16,17.65
MAC000035,2013-04-17,18.644
MAC000035,2013-04-18,15.166
MAC000035,2013-04-19,15.652
MAC000035,2013-04-20,12.885000000000002
MAC000035,2013-04-21,15.930999999999997
MAC000035,2013-04-22,13.854999999999997
MAC000035,2013-04-23,18.764999999999993
MAC000035,2013-04-24,17.093999999999998
MAC000035,2013-04-25,6.735999999999998
MAC000035,2013-04-26,5.8950000000000005
MAC000035,2013-04-27,5.581000000000001
MAC000035,2013-04-28,5.207000000000002
MAC000035,2013-04-29,4.761000000000002
MAC000035,2013-04-30,4.04
MAC000035,2013-05-01,5.274
MAC000035,2013-05-02,5.452000000000003
MAC000035,2013-05-03,4.785999999999999
MAC000035,2013-05-04,4.0409999999999995
MAC000035,2013-05-05,4.0440000000000005
MAC000035,2013-05-06,4.101000000000002
MAC000035,2013-05-07,11.405
MAC000035,2013-05-08,11.116
MAC000035,2013-05-09,15.497000000000003
MAC000035,2013-05-10,13.654000000000002
MAC000035,2013-05-11,16.514
MAC000035,2013-05-12,8.869
MAC000035,2013-05-13,16.104000100000004
MAC000035,2013-05-14,22.688
MAC000035,2013-05-15,14.157000000000004
MAC000035,2013-05-16,15.036999999999997
MAC000035,2013-05-17,14.6959999
MAC000035,2013-05-18,13.225000000000003
MAC000035,2013-05-19,11.47
MAC000035,2013-05-20,15.191999999999998
MAC000035,2013-05-21,18.579999999999995
MAC000035,2013-05-22,13.904999999999998
MAC000035,2013-05-23,13.501999999999997
MAC000035,2013-05-24,24.682000000000006
MAC000035,2013-05-25,11.899
MAC000035,2013-05-26,8.943
MAC000035,2013-05-27,10.116000000000001
MAC000035,2013-05-28,19.581999899999996
MAC000035,2013-05-29,18.341000400000002
MAC000035,2013-05-30,18.808000000000003
MAC000035,2013-05-31,19.143000000000004
MAC000035,2013-06-01,14.260000000000002
MAC000035,2013-06-02,15.068999999999999
MAC000035,2013-06-03,21.182000000000002
MAC000035,2013-06-04,15.476999999999997
MAC000035,2013-06-05,12.085000000000003
MAC000035,2013-06-06,17.482999999999997
MAC000035,2013-06-07,28.197000000000006
MAC000035,2013-06-08,15.041999999999996
MAC000035,2013-06-09,14.088999999999997
MAC000035,2013-06-10,14.707
MAC000035,2013-06-11,20.279
MAC000035,2013-06-12,18.173999999999996
MAC000035,2013-06-13,18.455000000000005
MAC000035,2013-06-14,11.590000000000002
MAC000035,2013-06-15,9.952
MAC000035,2013-06-16,13.907000099999998
MAC000035,2013-06-17,16.543000000000003
MAC000035,2013-06-18,20.333000100000003
MAC000035,2013-06-19,15.909000100000004
MAC000035,2013-06-20,15.199999999999998
MAC000035,2013-06-21,13.282000000000004
MAC000035,2013-06-22,10.835999999999997
MAC000035,2013-06-23,15.948000000000002
MAC000035,2013-06-24,16.064000000000004
MAC000035,2013-06-25,19.563999999999997
MAC000035,2013-06-26,11.5
MAC000035,2013-06-27,12.588000000000001
MAC000035,2013-06-28,15.220000000000002
MAC000035,2013-06-29,12.246999999999998
MAC000035,2013-06-30,18.637
MAC000035,2013-07-01,12.635999999999997
MAC000035,2013-07-02,20.5940001
MAC000035,2013-07-03,16.332999999999995
MAC000035,2013-07-04,16.008
MAC000035,2013-07-05,8.152999999999999
MAC000035,2013-07-06,6.408000000000001
MAC000035,2013-07-07,6.7459999999999996
MAC000035,2013-07-08,7.955999999999998
MAC000035,2013-07-09,18.186
MAC000035,2013-07-10,17.462000000000003
MAC000035,2013-07-11,14.922000000000002
MAC000035,2013-07-12,17.360000000000003
MAC000035,2013-07-13,15.998000000000003
MAC000035,2013-07-14,16.377
MAC000035,2013-07-15,16.073999999999998
MAC000035,2013-07-16,21.757000099999996
MAC000035,2013-07-17,20.068000099999992
MAC000035,2013-07-18,16.910999999999998
MAC000035,2013-07-19,16.619000000000003
MAC000035,2013-07-20,12.445999999999998
MAC000035,2013-07-21,10.486
MAC000035,2013-07-22,14.025000000000002
MAC000035,2013-07-23,16.57100000000001
MAC000035,2013-07-24,14.655999999999995
MAC000035,2013-07-25,16.837
MAC000035,2013-07-26,26.0920001
MAC000035,2013-07-27,15.082000000000003
MAC000035,2013-07-28,15.463000000000001
MAC000035,2013-07-29,14.704000000000004
MAC000035,2013-07-30,18.993999999999996
MAC000035,2013-07-31,15.635
MAC000035,2013-08-01,19.056000199999996
MAC000035,2013-08-02,16.942999999999998
MAC000035,2013-08-03,18.632999999999996
MAC000035,2013-08-04,14.983000000000002
MAC000035,2013-08-05,16.618
MAC000035,2013-08-06,22.859999999999992
MAC000035,2013-08-07,15.871999999999998
MAC000035,2013-08-08,21.996
MAC000035,2013-08-09,13.833000000000004
MAC000035,2013-08-10,18.677
MAC000035,2013-08-11,11.746
MAC000035,2013-08-12,15.396
MAC000035,2013-08-13,19.261000100000004
MAC000035,2013-08-14,12.492999999999999
MAC000035,2013-08-15,18.388
MAC000035,2013-08-16,14.716000000000001
MAC000035,2013-08-17,16.606999999999996
MAC000035,2013-08-18,12.7940001
MAC000035,2013-08-19,15.009000000000004
MAC000035,2013-08-20,17.126
MAC000035,2013-08-21,9.407000000000002
MAC000035,2013-08-22,19.934999999999995
MAC000035,2013-08-23,18.26
MAC000035,2013-08-24,16.727
MAC000035,2013-08-25,9.366
MAC000035,2013-08-26,7.986999999999999
MAC000035,2013-08-27,20.221999900000004
MAC000035,2013-08-28,14.078000000000003
MAC000035,2013-08-29,12.841
MAC000035,2013-08-30,14.417
MAC000035,2013-08-31,9.778
MAC000035,2013-09-01,14.064
MAC000035,2013-09-02,16.371999999999993
MAC000035,2013-09-03,19.8630001
MAC000035,2013-09-04,21.517999999999997
MAC000035,2013-09-05,14.985999999999997
MAC000035,2013-09-06,22.416000099999994
MAC000035,2013-09-07,12.565000000000005
MAC000035,2013-09-08,15.564000100000001
MAC000035,2013-09-09,21.741
MAC000035,2013-09-10,25.867999999999995
MAC000035,2013-09-11,23.51000000000001
MAC000035,2013-09-12,20.833999999999996
MAC000035,2013-09-13,24.331
MAC000035,2013-09-14,15.186
MAC000035,2013-09-15,17.0120001
MAC000035,2013-09-16,22.124
MAC000035,2013-09-17,22.319999999999997
MAC000035,2013-09-18,17.195999900000004
MAC000035,2013-09-19,17.123
MAC000035,2013-09-20,21.8299999
MAC000035,2013-09-21,18.627000100000007
MAC000035,2013-09-22,17.163999999999998
MAC000035,2013-09-23,16.302999999999997
MAC000035,2013-09-24,13.094000000000001
MAC000035,2013-09-25,14.296
MAC000035,2013-09-26,16.476
MAC000035,2013-09-27,15.791999999999996
MAC000035,2013-09-28,13.603
MAC000035,2013-09-29,13.592999999999998
MAC000035,2013-09-30,16.785999999999998
MAC000035,2013-10-01,18.276
MAC000035,2013-10-02,13.671000000000001
MAC000035,2013-10-03,14.461000000000004
MAC000035,2013-10-04,18.533
MAC000035,2013-10-05,18.442999799999996
MAC000035,2013-10-06,12.741
MAC000035,2013-10-07,16.869
MAC000035,2013-10-08,20.800000000000008
MAC000035,2013-10-09,20.40599999999999
MAC000035,2013-10-10,13.902000000000003
MAC000035,2013-10-11,18.485
MAC000035,2013-10-12,17.669
MAC000035,2013-10-13,13.422000000000002
MAC000035,2013-10-14,18.665000000000003
MAC000035,2013-10-15,20.407000000000004
MAC000035,2013-10-16,17.698000000000004
MAC000035,2013-10-17,16.286000099999995
MAC000035,2013-10-18,14.424
MAC000035,2013-10-19,25.637999899999997
MAC000035,2013-10-20,24.9329999
MAC000035,2013-10-21,20.860000000000003
MAC000035,2013-10-22,14.6330001
MAC000035,2013-10-23,19.049
MAC000035,2013-10-24,16.285000000000007
MAC000035,2013-10-25,18.946999999999996
MAC000035,2013-10-26,19.958999799999997
MAC000035,2013-10-27,17.765000000000004
MAC000035,2013-10-28,18.893000000000004
MAC000035,2013-10-29,22.231000000000005
MAC000035,2013-10-30,21.7430001
MAC000035,2013-10-31,22.489
MAC000035,2013-11-01,17.208000100000003
MAC000035,2013-11-02,10.271000000000003
MAC000035,2013-11-03,15.270000000000001
MAC000035,2013-11-04,21.883999900000006
MAC000035,2013-11-05,22.339999999999996
MAC000035,2013-11-06,23.221000000000004
MAC000035,2013-11-07,31.335999999999995
MAC000035,2013-11-08,28.584000000000003
MAC000035,2013-11-09,16.422000000000004
MAC000035,2013-11-10,17.782
MAC000035,2013-11-11,19.274000000000004
MAC000035,2013-11-12,20.209000000000003
MAC000035,2013-11-13,18.273999999999997
MAC000035,2013-11-14,22.735000099999997
MAC000035,2013-11-15,17.394000000000002
MAC000035,2013-11-16,15.378999999999998
MAC000035,2013-11-17,28.0069998
MAC000035,2013-11-18,18.496000000000002
MAC000035,2013-11-19,17.209
MAC000035,2013-11-20,25.064
MAC000035,2013-11-21,33.520000100000004
MAC000035,2013-11-22,20.745
MAC000035,2013-11-23,32.27100010000001
MAC000035,2013-11-24,35.96100000000001
MAC000035,2013-11-25,25.81299999999999
MAC000035,2013-11-26,33.203
MAC000035,2013-11-27,25.296000000000003
MAC000035,2013-11-28,30.071
MAC000035,2013-11-29,24.527
MAC000035,2013-11-30,20.196000000000005
MAC000035,2013-12-01,18.996999999999996
MAC000035,2013-12-02,22.230000000000008
MAC000035,2013-12-03,15.72
MAC000035,2013-12-04,26.879
MAC000035,2013-12-05,30.826999999999995
MAC000035,2013-12-06,18.788000100000005
MAC000035,2013-12-07,26.848000000000006
MAC000035,2013-12-08,16.125999999999998
MAC000035,2013-12-09,24.69
MAC000035,2013-12-10,37.971000100000005
MAC000035,2013-12-11,44.265000099999995
MAC000035,2013-12-12,48.51900010000001
MAC000035,2013-12-13,39.701
MAC000035,2013-12-14,28.019999999999992
MAC000035,2013-12-15,29.472000000000005
MAC000035,2013-12-16,23.042
MAC000035,2013-12-17,32.154000100000005
MAC000035,2013-12-18,27.205000000000005
MAC000035,2013-12-19,29.944
MAC000035,2013-12-20,21.204999999999995
MAC000035,2013-12-21,35.5319998
MAC000035,2013-12-22,35.415
MAC000035,2013-12-23,40.81600019999999
MAC000035,2013-12-24,30.073999999999995
MAC000035,2013-12-25,43.3460001
MAC000035,2013-12-26,32.68899999999999
MAC000035,2013-12-27,34.25299999999999
MAC000035,2013-12-28,35.38099989999999
MAC000035,2013-12-29,32.7909997
MAC000035,2013-12-30,40.1820001
MAC000035,2013-12-31,34.25400009999999
MAC000036,2012-01-01,2.654
MAC000036,2012-01-02,2.744
MAC000036,2012-01-03,2.626000000000001
MAC000036,2012-01-04,2.5680000000000005
MAC000036,2012-01-05,2.3220000000000005
MAC000036,2012-01-06,2.82
MAC000036,2012-01-07,2.7960000000000007
MAC000036,2012-01-08,2.528
MAC000036,2012-01-09,2.286
MAC000036,2012-01-10,2.2240000000000006
MAC000036,2012-01-11,2.6909999999999994
MAC000036,2012-01-12,2.7190000000000007
MAC000036,2012-01-13,2.33
MAC000036,2012-01-14,3.204
MAC000036,2012-01-15,2.622
MAC000036,2012-01-16,2.2279999999999998
MAC000036,2012-01-17,2.643
MAC000036,2012-01-18,2.5140000000000002
MAC000036,2012-01-19,2.5010000000000012
MAC000036,2012-01-20,2.688
MAC000036,2012-01-21,2.5029999999999997
MAC000036,2012-01-22,2.2390000000000003
MAC000036,2012-01-23,2.2729999999999997
MAC000036,2012-01-24,2.5629999999999997
MAC000036,2012-01-25,2.418999999999999
MAC000036,2012-01-26,2.58
MAC000036,2012-01-27,2.416
MAC000036,2012-01-28,3.16
MAC000036,2012-01-29,2.851000000000001
MAC000036,2012-01-30,2.6399999999999997
MAC000036,2012-01-31,2.5059999999999993
MAC000036,2012-02-01,2.764
MAC000036,2012-02-02,2.8240000000000003
MAC000036,2012-02-03,2.2579999999999996
MAC000036,2012-02-04,3.248999999999999
MAC000036,2012-02-05,2.6910000000000003
MAC000036,2012-02-06,2.48
MAC000036,2012-02-07,2.606
MAC000036,2012-02-08,3.3270000000000004
MAC000036,2012-02-09,2.881
MAC000036,2012-02-10,2.379
MAC000036,2012-02-11,3.5850000000000004
MAC000036,2012-02-12,2.8739999999999997
MAC000036,2012-02-13,2.636999999999999
MAC000036,2012-02-14,2.3349999999999995
MAC000036,2012-02-15,3.202999999999999
MAC000036,2012-02-16,2.444
MAC000036,2012-02-17,2.884
MAC000036,2012-02-18,2.824
MAC000036,2012-02-19,2.9430000000000005
MAC000036,2012-02-20,2.5869999999999997
MAC000036,2012-02-21,2.947
MAC000036,2012-02-22,2.4309999999999996
MAC000036,2012-02-23,3.4299999999999993
MAC000036,2012-02-24,2.297
MAC000036,2012-02-25,2.916
MAC000036,2012-02-26,2.873999999999999
MAC000036,2012-02-27,2.4920000000000004
MAC000036,2012-02-28,2.2569999999999997
MAC000036,2012-02-29,3.031999999999999
MAC000036,2012-03-01,2.9510000000000005
MAC000036,2012-03-02,2.3500000000000005
MAC000036,2012-03-03,3.058
MAC000036,2012-03-04,2.597
MAC000036,2012-03-05,2.539999999999999
MAC000036,2012-03-06,2.15
MAC000036,2012-03-07,2.356
MAC000036,2012-03-08,2.944
MAC000036,2012-03-09,2.444
MAC000036,2012-03-10,3.229999999999999
MAC000036,2012-03-11,3.060999999999999
MAC000036,2012-03-12,2.485
MAC000036,2012-03-13,3.1459999999999995
MAC000036,2012-03-14,2.9839999999999995
MAC000036,2012-03-15,2.9809999999999994
MAC000036,2012-03-16,3.5740000000000003
MAC000036,2012-03-17,2.854
MAC000036,2012-03-18,2.5429999999999997
MAC000036,2012-03-19,2.8489999999999993
MAC000036,2012-03-20,2.18
MAC000036,2012-03-21,2.329
MAC000036,2012-03-22,2.218
MAC000036,2012-03-23,2.5189999999999992
MAC000036,2012-03-24,3.137
MAC000036,2012-03-25,2.9929999999999994
MAC000036,2012-03-26,2.3169999999999997
MAC000036,2012-03-27,2.388
MAC000036,2012-03-28,2.8049999999999993
MAC000036,2012-03-29,2.8029999999999995
MAC000036,2012-03-30,3.044
MAC000036,2012-03-31,2.845
MAC000036,2012-04-01,3.0269999999999992
MAC000036,2012-04-02,2.361999999999999
MAC000036,2012-04-03,2.7439999999999998
MAC000036,2012-04-04,2.7859999999999996
MAC000036,2012-04-05,3.0130000000000003
MAC000036,2012-04-06,2.6119999999999988
MAC000036,2012-04-07,2.8470000000000004
MAC000036,2012-04-08,2.707
MAC000036,2012-04-09,2.8979999999999997
MAC000036,2012-04-10,2.2879999999999994
MAC000036,2012-04-11,2.7
MAC000036,2012-04-12,2.614
MAC000036,2012-04-13,2.588
MAC000036,2012-04-14,3.0849999999999995
MAC000036,2012-04-15,2.8809999999999993
MAC000036,2012-04-16,2.6659999999999995
MAC000036,2012-04-17,2.3419999999999996
MAC000036,2012-04-18,2.9549999999999996
MAC000036,2012-04-19,3.036999999999999
MAC000036,2012-04-20,2.588
MAC000036,2012-04-21,2.982999999999999
MAC000036,2012-04-22,3.1679999999999993
MAC000036,2012-04-23,2.723
MAC000036,2012-04-24,2.631999999999999
MAC000036,2012-04-25,2.835
MAC000036,2012-04-26,3.057
MAC000036,2012-04-27,2.6259999999999994
MAC000036,2012-04-28,3.1679999999999984
MAC000036,2012-04-29,2.801
MAC000036,2012-04-30,2.945
MAC000036,2012-05-01,2.727999999999999
MAC000036,2012-05-02,2.837
MAC000036,2012-05-03,2.599
MAC000036,2012-05-04,2.3899999999999997
MAC000036,2012-05-05,3.0520000000000005
MAC000036,2012-05-06,2.9969999999999994
MAC000036,2012-05-07,2.982
MAC000036,2012-05-08,2.3759999999999994
MAC000036,2012-05-09,2.6799999999999993
MAC000036,2012-05-10,2.909000000000001
MAC000036,2012-05-11,2.4139999999999993
MAC000036,2012-05-12,3.075
MAC000036,2012-05-13,2.6959999999999997
MAC000036,2012-05-14,2.4929999999999994
MAC000036,2012-05-15,2.75
MAC000036,2012-05-16,2.757
MAC000036,2012-05-17,2.930999999999999
MAC000036,2012-05-18,2.497
MAC000036,2012-05-19,2.981
MAC000036,2012-05-20,2.7300000000000004
MAC000036,2012-05-21,2.5
MAC000036,2012-05-22,2.2499999999999996
MAC000036,2012-05-23,3.166
MAC000036,2012-05-24,2.885
MAC000036,2012-05-25,2.5139999999999993
MAC000036,2012-05-26,2.7649999999999997
MAC000036,2012-05-27,2.916
MAC000036,2012-05-28,2.824
MAC000036,2012-05-29,3.007999999999999
MAC000036,2012-05-30,2.6479999999999992
MAC000036,2012-05-31,3.118
MAC000036,2012-06-01,2.714
MAC000036,2012-06-02,3.2920000000000003
MAC000036,2012-06-03,2.6719999999999993
MAC000036,2012-06-04,3.031
MAC000036,2012-06-05,2.777
MAC000036,2012-06-06,2.771
MAC000036,2012-06-07,2.8300000000000005
MAC000036,2012-06-08,2.787000000000001
MAC000036,2012-06-09,2.9140000000000006
MAC000036,2012-06-10,2.44
MAC000036,2012-06-11,3.086
MAC000036,2012-06-12,2.4190000000000005
MAC000036,2012-06-13,2.6779999999999995
MAC000036,2012-06-14,2.9819999999999993
MAC000036,2012-06-15,2.1849999999999996
MAC000036,2012-06-16,3.123000000000001
MAC000036,2012-06-17,3.0050000000000003
MAC000036,2012-06-18,2.631
MAC000036,2012-06-19,2.919000000000001
MAC000036,2012-06-20,2.6299999999999994
MAC000036,2012-06-21,3.2539999999999996
MAC000036,2012-06-22,3.3780000000000006
MAC000036,2012-06-23,2.806
MAC000036,2012-06-24,2.6620000000000004
MAC000036,2012-06-25,2.677
MAC000036,2012-06-26,2.9650000000000007
MAC000036,2012-06-27,2.665
MAC000036,2012-06-28,3.4499999999999997
MAC000036,2012-06-29,2.565
MAC000036,2012-06-30,3.1750000000000007
MAC000036,2012-07-01,2.756
MAC000036,2012-07-02,2.5319999999999996
MAC000036,2012-07-03,2.876
MAC000036,2012-07-04,2.6730000000000005
MAC000036,2012-07-05,3.2390000000000003
MAC000036,2012-07-06,2.998
MAC000036,2012-07-07,3.357
MAC000036,2012-07-08,2.815
MAC000036,2012-07-09,2.514999999999999
MAC000036,2012-07-10,2.444
MAC000036,2012-07-11,2.7809999999999997
MAC000036,2012-07-12,2.8000000000000003
MAC000036,2012-07-13,2.7479999999999993
MAC000036,2012-07-14,2.7839999999999994
MAC000036,2012-07-15,2.7619999999999996
MAC000036,2012-07-16,2.417
