ACORN_Category,DateOnly,EC_Sum,EC_Mean,EC_Count
Urban Adversity,2012-06-05,5532.287000799994,7.308173052575949,757
Urban Adversity,2012-06-06,5229.520000400002,6.827049608877287,766
Urban Adversity,2012-06-07,5419.5959996000065,6.975027026512235,777
Urban Adversity,2012-06-08,5515.8279998000025,6.990910012420789,789
Urban Adversity,2012-06-09,5471.273000999993,6.882104403773576,795
Urban Adversity,2012-06-10,5835.127999999993,7.349027707808556,794
Urban Adversity,2012-06-11,5839.333001500008,7.29916625187501,800
Urban Adversity,2012-06-12,5744.4699992999995,7.118302353531598,807
Urban Adversity,2012-06-13,4428.842999499996,6.8241032349768815,649
Urban Adversity,2012-06-14,5120.787999700002,6.873540939194633,745
Urban Adversity,2012-06-15,4552.402998700001,6.908047038998484,659
Urban Adversity,2012-06-16,4668.3169996000015,7.170993854992322,651
Urban Adversity,2012-06-17,6169.106000899997,7.432657832409634,830
Urban Adversity,2012-06-18,5650.782000100006,6.735139451847445,839
Urban Adversity,2012-06-19,5528.341999800004,6.573533887990492,841
Urban Adversity,2012-06-20,5457.368999899997,6.466077014099523,844
Urban Adversity,2012-06-21,5716.8270006,6.741541274292453,848
Urban Adversity,2012-06-22,5745.174000599995,6.7829681234946815,847
Urban Adversity,2012-06-23,5893.1469999000055,6.924967097414813,851
Urban Adversity,2012-06-24,6144.663000000002,7.22901529411765,850
Urban Adversity,2012-06-25,5678.180999799999,6.688081271849233,849
Urban Adversity,2012-06-26,5732.0579995000035,6.727767605046952,852
Urban Adversity,2012-06-27,5759.426000299996,6.744058548360651,854
Urban Adversity,2012-06-28,5717.189999899984,6.6946018734191854,854
Urban Adversity,2012-06-29,5694.059999900005,6.6831690139671425,852
Urban Adversity,2012-06-30,5770.413000799996,6.749021053567247,855
Urban Adversity,2012-07-01,6109.3060006,7.145387135204678,855
Urban Adversity,2012-07-02,5888.966997599999,6.761156139609643,871
Urban Adversity,2012-07-03,5844.682998400006,6.764679396296303,864
Urban Adversity,2012-07-04,5802.583999400006,6.654339448853218,872
Urban Adversity,2012-07-05,5867.3990004000025,6.585184063299666,891
Urban Adversity,2012-07-06,6040.556999300006,6.623417762390358,912
Urban Adversity,2012-07-07,6379.9770021,6.934757610978261,920
Urban Adversity,2012-07-08,6745.763999600013,7.340330793906435,919
Urban Adversity,2012-07-09,6349.9779991999985,6.8352830992465,929
Urban Adversity,2012-07-10,6209.8209998,6.613227901810437,939
Urban Adversity,2012-07-11,6252.184000299997,6.588181243730239,949
Urban Adversity,2012-07-12,6358.627999699999,6.665228511215932,954
Urban Adversity,2012-07-13,6342.617999200003,6.586311525649017,963
Urban Adversity,2012-07-14,6797.499999399995,7.080729166041662,960
Urban Adversity,2012-07-15,6771.221999300004,7.016810361968917,965
Urban Adversity,2012-07-16,6545.990999299998,6.7974984416407045,963
Urban Adversity,2012-07-17,6398.907000000001,6.644763239875391,963
Urban Adversity,2012-07-18,6482.7010006,6.745786681165453,961
Urban Adversity,2012-07-19,6248.980000100004,6.516141814494269,959
Urban Adversity,2012-07-20,6359.510001399993,6.583343686749475,966
Urban Adversity,2012-07-21,6341.435000899997,6.578252075622403,964
Urban Adversity,2012-07-22,6398.899000599995,6.624119048240161,966
Urban Adversity,2012-07-23,6285.057999300001,6.506271220807455,966
Urban Adversity,2012-07-24,6331.057999799997,6.553890268944096,966
Urban Adversity,2012-07-25,6288.611000300003,6.509949275672881,966
Urban Adversity,2012-07-26,6249.549001299999,6.462822131644259,967
Urban Adversity,2012-07-27,6458.750000799993,6.693005182176159,965
Urban Adversity,2012-07-28,6308.422999300004,6.530458591407872,966
Urban Adversity,2012-07-29,6660.604000899991,6.895035197619038,966
Urban Adversity,2012-07-30,6299.069001499996,6.527532644041447,965
Urban Adversity,2012-07-31,6378.661000699995,6.589525827169417,968
Urban Adversity,2012-08-01,6246.762999800002,6.459941054601863,967
Urban Adversity,2012-08-02,6268.114998500002,6.482021715098244,967
Urban Adversity,2012-08-03,6248.338000600003,6.454894628719011,968
Urban Adversity,2012-08-04,6359.436998999996,6.569666321280987,968
Urban Adversity,2012-08-05,6690.5120003,6.918833505997932,967
Urban Adversity,2012-08-06,6449.160998500003,6.6623564034090945,968
Urban Adversity,2012-08-07,6383.326999799998,6.58754076346749,969
Urban Adversity,2012-08-08,6375.193999799995,6.579147574612998,969
Urban Adversity,2012-08-09,6345.901001500001,6.548917442208464,969
Urban Adversity,2012-08-10,6335.815999699993,6.538509803611964,969
Urban Adversity,2012-08-11,6390.217998299994,6.608291621820056,967
Urban Adversity,2012-08-12,6688.115999699991,6.90208049504643,969
Urban Adversity,2012-08-13,6344.745000099997,6.54772445830753,969
Urban Adversity,2012-08-14,6241.096000400006,6.454080662254402,967
Urban Adversity,2012-08-15,6383.7450000000035,6.5879721362229136,969
Urban Adversity,2012-08-16,6221.3739990999975,6.4403457547619025,966
Urban Adversity,2012-08-17,6226.6700005000075,6.425872033539739,969
Urban Adversity,2012-08-18,6638.856000399999,6.8441814437113395,970
Urban Adversity,2012-08-19,6836.597998799995,7.055312692260057,969
Urban Adversity,2012-08-20,6419.109999900002,6.617639175154641,970
Urban Adversity,2012-08-21,6284.98500040001,6.479365979793824,970
Urban Adversity,2012-08-22,6290.930999799996,6.478816683625125,971
Urban Adversity,2012-08-23,6202.567999699998,6.3943999996907195,970
Urban Adversity,2012-08-24,6149.8330009,6.3400340215463915,970
Urban Adversity,2012-08-25,6487.3159999999925,6.6948565531475674,969
Urban Adversity,2012-08-26,6368.302999699997,6.578825412913219,968
Urban Adversity,2012-08-27,6428.34899940001,6.634003095356047,969
Urban Adversity,2012-08-28,6237.698000800008,6.437252838802898,969
Urban Adversity,2012-08-29,6462.781999499997,6.662661855154636,970
Urban Adversity,2012-08-30,6309.989000900001,6.525324716546019,967
Urban Adversity,2012-08-31,6154.2059996,6.351089782868937,969
Urban Adversity,2012-09-01,6354.995999900004,6.585488082797932,965
Urban Adversity,2012-09-02,6819.603998699993,7.045045453202472,968
Urban Adversity,2012-09-03,6393.90900010001,6.6121085833505795,967
Urban Adversity,2012-09-04,6443.140000800006,6.64241237195877,970
Urban Adversity,2012-09-05,6257.263998500004,6.457444786893709,969
Urban Adversity,2012-09-06,6258.170998600001,6.465052684504133,968
Urban Adversity,2012-09-07,6288.870001300003,6.496766530268599,968
Urban Adversity,2012-09-08,6438.693999899993,6.644679050464389,969
Urban Adversity,2012-09-09,6695.017000000005,6.92349224405378,967
Urban Adversity,2012-09-10,6546.263000300005,6.748724742577324,970
Urban Adversity,2012-09-11,6393.330999000003,6.5910628855670135,970
Urban Adversity,2012-09-12,6362.298999700008,6.56584004097008,969
Urban Adversity,2012-09-13,6300.174999899998,6.508445247830576,968
Urban Adversity,2012-09-14,6351.865000300003,6.561844008574384,968
Urban Adversity,2012-09-15,6598.955000100003,6.803046391855673,970
Urban Adversity,2012-09-16,6882.2930004999935,7.102469556759539,969
Urban Adversity,2012-09-17,6455.280999700001,6.654928865670104,970
Urban Adversity,2012-09-18,6565.558000400001,6.747747174100721,973
Urban Adversity,2012-09-19,6397.886001500001,6.588966015962926,971
Urban Adversity,2012-09-20,6520.163000100006,6.714894953759018,971
Urban Adversity,2012-09-21,6552.026000300002,6.726926078336758,974
Urban Adversity,2012-09-22,6842.735000300004,7.054365979690726,970
Urban Adversity,2012-09-23,7734.947999799997,7.957765431893001,972
Urban Adversity,2012-09-24,7165.8619995,7.34207172079918,976
Urban Adversity,2012-09-25,6870.2410005999955,7.053635524229975,974
Urban Adversity,2012-09-26,6904.389999700005,7.074170081659841,976
Urban Adversity,2012-09-27,6775.319999500011,6.927730060838457,978
Urban Adversity,2012-09-28,6837.2519999000015,6.976787755000002,980
Urban Adversity,2012-09-29,6979.5830007,7.136587935276074,978
Urban Adversity,2012-09-30,7374.98099999999,7.510163951120153,982
Urban Adversity,2012-10-01,7050.909999000001,7.194806121428573,980
Urban Adversity,2012-10-02,6922.2249992,7.034781503252033,984
Urban Adversity,2012-10-03,7027.4350004,7.134451777055838,985
Urban Adversity,2012-10-04,6941.010001199999,7.046710661116751,985
Urban Adversity,2012-10-05,7073.194999799996,7.173625760446244,986
Urban Adversity,2012-10-06,7271.793000100002,7.38253096456853,985
Urban Adversity,2012-10-07,7605.304998699998,7.705476189159065,987
Urban Adversity,2012-10-08,7360.753002099991,7.427601414833493,991
Urban Adversity,2012-10-09,7153.667998299994,7.20409667502517,993
Urban Adversity,2012-10-10,7157.4409989999895,7.193408039195969,995
Urban Adversity,2012-10-11,7368.639000600008,7.383405812224457,998
Urban Adversity,2012-10-12,7146.93700070001,7.097256207249265,1007
Urban Adversity,2012-10-13,7594.716999699996,7.556932338009947,1005
Urban Adversity,2012-10-14,8028.415998600004,7.980532801789268,1006
Urban Adversity,2012-10-15,7538.255998600001,7.478428570039683,1008
Urban Adversity,2012-10-16,7358.932002499997,7.2860712896039574,1010
Urban Adversity,2012-10-17,7439.403000300003,7.373045589990093,1009
Urban Adversity,2012-10-18,7417.491000400002,7.2935014753195695,1017
Urban Adversity,2012-10-19,7834.367000200002,7.650749023632814,1024
Urban Adversity,2012-10-20,7888.758000100001,7.718941291682975,1022
Urban Adversity,2012-10-21,8412.836999099987,8.22369208123166,1023
Urban Adversity,2012-10-22,7689.295001100008,7.5017512205853745,1025
Urban Adversity,2012-10-23,7690.545999700009,7.495658869103322,1026
Urban Adversity,2012-10-24,7508.2849999,7.318016569103314,1026
Urban Adversity,2012-10-25,7701.277001999999,7.46971581183317,1031
